Epoch,Val_Accuracy,P_Val_Accuracy,Val_Loss,P_Val_Loss
79,0.8786982297897339,0.8698225021362305,0.27391624450683594,0.3262481093406677
80,0.88165682554245,0.8698225021362305,0.2742099165916443,0.32683897018432617
81,0.88165682554245,0.8698225021362305,0.27434855699539185,0.32659539580345154
82,0.8846153616905212,0.8668639063835144,0.27531424164772034,0.32694655656814575
83,0.88165682554245,0.8698225021362305,0.2754291594028473,0.3293594419956207
84,0.88165682554245,0.8698225021362305,0.275413453578949,0.3303082585334778
85,0.8846153616905212,0.8668639063835144,0.2772190272808075,0.3331417441368103
86,0.8846153616905212,0.8639053106307983,0.2772117555141449,0.3353760540485382
87,0.88165682554245,0.8668639063835144,0.27820777893066406,0.33513393998146057
88,0.8846153616905212,0.8639053106307983,0.2780890464782715,0.3370057940483093
89,0.8905325531959534,0.8668639063835144,0.2757461667060852,0.33422520756721497
90,0.8905325531959534,0.8727810382843018,0.27463364601135254,0.332832008600235
91,0.8905325531959534,0.8698225021362305,0.2768411636352539,0.3350227475166321
92,0.8905325531959534,0.8698225021362305,0.27654707431793213,0.33367791771888733
93,0.8905325531959534,0.8698225021362305,0.27770519256591797,0.335575670003891
94,0.8905325531959534,0.8698225021362305,0.2785840332508087,0.3355334401130676
95,0.8905325531959534,0.8698225021362305,0.279285192489624,0.3364841043949127
96,0.8905325531959534,0.8698225021362305,0.27996671199798584,0.33577024936676025
97,0.8905325531959534,0.8639053106307983,0.28142812848091125,0.3382945656776428
98,0.8757396340370178,0.860946774482727,0.28417590260505676,0.34721672534942627
99,0.8905325531959534,0.8668639063835144,0.2798573970794678,0.3397648334503174
100,0.8905325531959534,0.8639053106307983,0.28093913197517395,0.3417413830757141
101,0.8905325531959534,0.8639053106307983,0.28073573112487793,0.34361711144447327
102,0.8905325531959534,0.8668639063835144,0.28011342883110046,0.3431423008441925
103,0.88165682554245,0.8668639063835144,0.2818911671638489,0.3454447090625763
104,0.8934911489486694,0.8698225021362305,0.27966657280921936,0.34151461720466614
105,0.8905325531959534,0.8698225021362305,0.27935105562210083,0.34074243903160095
106,0.8905325531959534,0.8698225021362305,0.27865710854530334,0.34289079904556274
107,0.8875739574432373,0.8727810382843018,0.2792617976665497,0.34500715136528015
108,0.8905325531959534,0.8698225021362305,0.279751181602478,0.34381023049354553
109,0.8905325531959534,0.8698225021362305,0.2803853154182434,0.34454190731048584
110,0.8905325531959534,0.8698225021362305,0.27960142493247986,0.34247061610221863
111,0.8875739574432373,0.8727810382843018,0.28102055191993713,0.3431246280670166
112,0.8875739574432373,0.8727810382843018,0.2808839678764343,0.3426204323768616
113,0.8875739574432373,0.8727810382843018,0.2811596095561981,0.34373739361763
114,0.8875739574432373,0.8727810382843018,0.2823758125305176,0.3479968309402466
115,0.8875739574432373,0.8727810382843018,0.2846619486808777,0.3508734405040741
116,0.8875739574432373,0.8727810382843018,0.2862143814563751,0.3532648980617523
117,0.8846153616905212,0.8727810382843018,0.2880764901638031,0.3576304018497467
118,0.8846153616905212,0.8727810382843018,0.2908746898174286,0.36533889174461365
119,0.8875739574432373,0.8727810382843018,0.2902771830558777,0.36596015095710754
120,0.88165682554245,0.8698225021362305,0.2935275137424469,0.37130093574523926
